 Version bandmott1
  
      n =    8
      l =   40
  tausk =   10
  doall =    1
  denswp=   50
  histno=   49
   iran =    -6562683
     t  =  1.00000000
    mu  =  0.00000000
  delmu =  0.00000000
  bpar =   0.00000000
  dtau  =  0.05000000
 warms  =  1000
 sweeps =  1000
      u =  8.000000000000
  nwrap =     4
difflim =  0.001000000000
 errrat =  0.010000000000
 doauto =     0
orthlen =    12
  eorth =  0.000000000100
 dopair =     1
numpair =     1
lambda =   0.653732997987
  start =           0
 after disorder set, iran =     -6562683
   
 Using mu =   0.000000000000
    9 (   -0.0252200 +-    0.0003115 ) + i * (    0.0000056 +-    0.0000894 ) 
   10 (   -0.0207145 +-    0.0002777 ) + i * (   -0.0000108 +-    0.0000693 ) 
   11 (   -0.0174351 +-    0.0002323 ) + i * (   -0.0000575 +-    0.0000704 ) 
   12 (   -0.0148727 +-    0.0001777 ) + i * (    0.0000254 +-    0.0000888 ) 
   13 (   -0.0128661 +-    0.0001575 ) + i * (   -0.0000150 +-    0.0000766 ) 
   14 (   -0.0111808 +-    0.0001337 ) + i * (   -0.0000383 +-    0.0000550 ) 
   15 (   -0.0098004 +-    0.0001170 ) + i * (   -0.0000434 +-    0.0000530 ) 
   16 (   -0.0086638 +-    0.0001207 ) + i * (   -0.0000012 +-    0.0000398 ) 
   17 (   -0.0076468 +-    0.0001167 ) + i * (    0.0000054 +-    0.0000445 ) 
   18 (   -0.0068703 +-    0.0001257 ) + i * (   -0.0000182 +-    0.0000474 ) 
   19 (   -0.0060995 +-    0.0001115 ) + i * (   -0.0000419 +-    0.0000438 ) 
   20 (   -0.0054504 +-    0.0000885 ) + i * (   -0.0000177 +-    0.0000409 ) 
 qx =            0  qy =            3
    0 (   -0.4097945 +-    0.0036229 ) + i * (    0.0000000 +-    0.0000000 ) 
    1 (   -0.3128136 +-    0.0025745 ) + i * (    0.0007180 +-    0.0006761 ) 
    2 (   -0.2081838 +-    0.0020582 ) + i * (    0.0009325 +-    0.0005533 ) 
    3 (   -0.1389514 +-    0.0012904 ) + i * (    0.0002900 +-    0.0002560 ) 
    4 (   -0.0966108 +-    0.0007633 ) + i * (   -0.0001127 +-    0.0002485 ) 
    5 (   -0.0702932 +-    0.0006568 ) + i * (   -0.0003215 +-    0.0002232 ) 
    6 (   -0.0527954 +-    0.0004640 ) + i * (   -0.0001389 +-    0.0002329 ) 
    7 (   -0.0411389 +-    0.0004259 ) + i * (    0.0000685 +-    0.0001691 ) 
    8 (   -0.0325574 +-    0.0003879 ) + i * (   -0.0000033 +-    0.0001347 ) 
    9 (   -0.0265131 +-    0.0003287 ) + i * (   -0.0000658 +-    0.0001101 ) 
   10 (   -0.0217956 +-    0.0002942 ) + i * (   -0.0000238 +-    0.0000852 ) 
   11 (   -0.0183476 +-    0.0002320 ) + i * (   -0.0000493 +-    0.0000820 ) 
   12 (   -0.0156888 +-    0.0001817 ) + i * (    0.0000692 +-    0.0000857 ) 
   13 (   -0.0135805 +-    0.0001553 ) + i * (    0.0000133 +-    0.0000859 ) 
   14 (   -0.0117426 +-    0.0001385 ) + i * (   -0.0000489 +-    0.0000626 ) 
   15 (   -0.0103287 +-    0.0001070 ) + i * (   -0.0000744 +-    0.0000599 ) 
   16 (   -0.0091362 +-    0.0001130 ) + i * (   -0.0000252 +-    0.0000418 ) 
   17 (   -0.0080695 +-    0.0001091 ) + i * (    0.0000016 +-    0.0000485 ) 
   18 (   -0.0072583 +-    0.0001320 ) + i * (   -0.0000219 +-    0.0000497 ) 
   19 (   -0.0064052 +-    0.0001050 ) + i * (   -0.0000308 +-    0.0000459 ) 
   20 (   -0.0057299 +-    0.0000963 ) + i * (   -0.0000177 +-    0.0000409 ) 
 qx =            0  qy =            4
    0 (   -0.4155325 +-    0.0036060 ) + i * (    0.0000000 +-    0.0000000 ) 
    1 (   -0.3166389 +-    0.0027750 ) + i * (    0.0002412 +-    0.0009859 ) 
    2 (   -0.2113479 +-    0.0020899 ) + i * (    0.0008884 +-    0.0007547 ) 
    3 (   -0.1411558 +-    0.0012415 ) + i * (    0.0001361 +-    0.0002921 ) 
    4 (   -0.0984440 +-    0.0008421 ) + i * (   -0.0002695 +-    0.0002122 ) 
    5 (   -0.0716804 +-    0.0007158 ) + i * (   -0.0004099 +-    0.0002603 ) 
    6 (   -0.0538341 +-    0.0004743 ) + i * (   -0.0001833 +-    0.0002528 ) 
    7 (   -0.0419324 +-    0.0004312 ) + i * (    0.0000837 +-    0.0001775 ) 
    8 (   -0.0331729 +-    0.0004144 ) + i * (   -0.0000453 +-    0.0001491 ) 
    9 (   -0.0270763 +-    0.0003295 ) + i * (   -0.0000904 +-    0.0001253 ) 
   10 (   -0.0222300 +-    0.0003015 ) + i * (   -0.0000295 +-    0.0000973 ) 
   11 (   -0.0187248 +-    0.0002421 ) + i * (   -0.0000360 +-    0.0000918 ) 
   12 (   -0.0160192 +-    0.0001856 ) + i * (    0.0000753 +-    0.0000791 ) 
   13 (   -0.0138670 +-    0.0001555 ) + i * (    0.0000151 +-    0.0000988 ) 
   14 (   -0.0119738 +-    0.0001432 ) + i * (   -0.0000588 +-    0.0000686 ) 
   15 (   -0.0105420 +-    0.0001045 ) + i * (   -0.0000827 +-    0.0000648 ) 
   16 (   -0.0093317 +-    0.0001076 ) + i * (   -0.0000336 +-    0.0000462 ) 
   17 (   -0.0082551 +-    0.0001061 ) + i * (   -0.0000048 +-    0.0000525 ) 
   18 (   -0.0074267 +-    0.0001351 ) + i * (   -0.0000345 +-    0.0000528 ) 
   19 (   -0.0065366 +-    0.0001054 ) + i * (   -0.0000246 +-    0.0000507 ) 
   20 (   -0.0058451 +-    0.0001019 ) + i * (   -0.0000177 +-    0.0000409 ) 
 qx =            1  qy =            0
    0 (   -0.3790536 +-    0.0031413 ) + i * (    0.0000000 +-    0.0000000 ) 
    1 (   -0.2977633 +-    0.0025415 ) + i * (   -0.0000359 +-    0.0005871 ) 
    2 (   -0.1974980 +-    0.0016875 ) + i * (   -0.0002574 +-    0.0003076 ) 
    3 (   -0.1315583 +-    0.0013552 ) + i * (    0.0004207 +-    0.0003459 ) 
    4 (   -0.0907476 +-    0.0005656 ) + i * (    0.0000263 +-    0.0001717 ) 
    5 (   -0.0657550 +-    0.0004942 ) + i * (    0.0000575 +-    0.0001940 ) 
    6 (   -0.0490311 +-    0.0004696 ) + i * (    0.0000822 +-    0.0001459 ) 
    7 (   -0.0383493 +-    0.0004425 ) + i * (   -0.0000134 +-    0.0000821 ) 
    8 (   -0.0304277 +-    0.0003545 ) + i * (    0.0000366 +-    0.0000688 ) 
    9 (   -0.0246648 +-    0.0002944 ) + i * (    0.0000447 +-    0.0000674 ) 
   10 (   -0.0202365 +-    0.0002609 ) + i * (   -0.0000192 +-    0.0000442 ) 
   11 (   -0.0170549 +-    0.0002693 ) + i * (   -0.0000474 +-    0.0000514 ) 
   12 (   -0.0144729 +-    0.0001936 ) + i * (   -0.0000133 +-    0.0000732 ) 
   13 (   -0.0125239 +-    0.0001567 ) + i * (   -0.0000870 +-    0.0000537 ) 
   14 (   -0.0109360 +-    0.0001386 ) + i * (   -0.0000438 +-    0.0000534 ) 
   15 (   -0.0095560 +-    0.0001277 ) + i * (   -0.0000017 +-    0.0000324 ) 
   16 (   -0.0084205 +-    0.0001392 ) + i * (    0.0000274 +-    0.0000386 ) 
   17 (   -0.0074784 +-    0.0001284 ) + i * (   -0.0000319 +-    0.0000300 ) 
   18 (   -0.0066784 +-    0.0001204 ) + i * (   -0.0000103 +-    0.0000446 ) 
   19 (   -0.0059980 +-    0.0001304 ) + i * (   -0.0000534 +-    0.0000358 ) 
   20 (   -0.0053485 +-    0.0000987 ) + i * (   -0.0000125 +-    0.0000289 ) 
 qx =            1  qy =            1
    0 (   -0.3840942 +-    0.0031241 ) + i * (    0.0000000 +-    0.0000000 ) 
    1 (   -0.3007878 +-    0.0026151 ) + i * (    0.0002185 +-    0.0003916 ) 
    2 (   -0.2006727 +-    0.0016696 ) + i * (   -0.0000267 +-    0.0002487 ) 
    3 (   -0.1336318 +-    0.0013401 ) + i * (    0.0004105 +-    0.0003185 ) 
    4 (   -0.0924108 +-    0.0005729 ) + i * (   -0.0000183 +-    0.0001532 ) 
    5 (   -0.0670225 +-    0.0005017 ) + i * (    0.0000667 +-    0.0001531 ) 
    6 (   -0.0500776 +-    0.0004575 ) + i * (    0.0000340 +-    0.0001251 ) 
    7 (   -0.0391568 +-    0.0004225 ) + i * (    0.0000163 +-    0.0000927 ) 
    8 (   -0.0310504 +-    0.0003680 ) + i * (    0.0000232 +-    0.0000491 ) 
    9 (   -0.0252020 +-    0.0002941 ) + i * (    0.0000339 +-    0.0000611 ) 
   10 (   -0.0206621 +-    0.0002658 ) + i * (   -0.0000172 +-    0.0000448 ) 
   11 (   -0.0174265 +-    0.0002569 ) + i * (   -0.0000321 +-    0.0000448 ) 
   12 (   -0.0148079 +-    0.0001881 ) + i * (   -0.0000088 +-    0.0000677 ) 
   13 (   -0.0127995 +-    0.0001577 ) + i * (   -0.0000603 +-    0.0000542 ) 
   14 (   -0.0111745 +-    0.0001343 ) + i * (   -0.0000407 +-    0.0000459 ) 
   15 (   -0.0097771 +-    0.0001251 ) + i * (   -0.0000046 +-    0.0000330 ) 
   16 (   -0.0086129 +-    0.0001316 ) + i * (    0.0000174 +-    0.0000335 ) 
   17 (   -0.0076314 +-    0.0001228 ) + i * (   -0.0000144 +-    0.0000310 ) 
   18 (   -0.0068340 +-    0.0001190 ) + i * (   -0.0000187 +-    0.0000382 ) 
   19 (   -0.0061159 +-    0.0001249 ) + i * (   -0.0000383 +-    0.0000339 ) 
   20 (   -0.0054571 +-    0.0000914 ) + i * (   -0.0000125 +-    0.0000289 ) 
 qx =            1  qy =            2
    0 (   -0.3963767 +-    0.0034333 ) + i * (    0.0000000 +-    0.0000000 ) 
    1 (   -0.3091176 +-    0.0025496 ) + i * (    0.0005561 +-    0.0003120 ) 
    2 (   -0.2074363 +-    0.0018232 ) + i * (    0.0003757 +-    0.0001882 ) 
    3 (   -0.1388097 +-    0.0012897 ) + i * (    0.0003205 +-    0.0002230 ) 
    4 (   -0.0962948 +-    0.0006453 ) + i * (   -0.0000225 +-    0.0001793 ) 
    5 (   -0.0701239 +-    0.0005522 ) + i * (   -0.0000192 +-    0.0001300 ) 
    6 (   -0.0525575 +-    0.0004536 ) + i * (   -0.0000194 +-    0.0001373 ) 
    7 (   -0.0410670 +-    0.0004099 ) + i * (    0.0000341 +-    0.0001101 ) 
    8 (   -0.0325470 +-    0.0003736 ) + i * (   -0.0000025 +-    0.0000682 ) 
    9 (   -0.0264571 +-    0.0003224 ) + i * (   -0.0000068 +-    0.0000619 ) 
   10 (   -0.0217178 +-    0.0002711 ) + i * (   -0.0000041 +-    0.0000485 ) 
   11 (   -0.0183117 +-    0.0002333 ) + i * (   -0.0000202 +-    0.0000480 ) 
   12 (   -0.0156195 +-    0.0001824 ) + i * (    0.0000253 +-    0.0000589 ) 
   13 (   -0.0134896 +-    0.0001583 ) + i * (   -0.0000138 +-    0.0000538 ) 
   14 (   -0.0117317 +-    0.0001305 ) + i * (   -0.0000299 +-    0.0000395 ) 
   15 (   -0.0103047 +-    0.0001177 ) + i * (   -0.0000302 +-    0.0000371 ) 
   16 (   -0.0090798 +-    0.0001198 ) + i * (    0.0000058 +-    0.0000303 ) 
   17 (   -0.0080234 +-    0.0001132 ) + i * (    0.0000008 +-    0.0000298 ) 
   18 (   -0.0072064 +-    0.0001208 ) + i * (   -0.0000100 +-    0.0000326 ) 
   19 (   -0.0064085 +-    0.0001114 ) + i * (   -0.0000201 +-    0.0000308 ) 
   20 (   -0.0057261 +-    0.0000866 ) + i * (   -0.0000125 +-    0.0000289 ) 
 qx =            1  qy =            3
    0 (   -0.4097407 +-    0.0037506 ) + i * (    0.0000000 +-    0.0000000 ) 
    1 (   -0.3178214 +-    0.0024315 ) + i * (    0.0002606 +-    0.0004526 ) 
    2 (   -0.2139432 +-    0.0019726 ) + i * (    0.0006554 +-    0.0003012 ) 
    3 (   -0.1438362 +-    0.0012653 ) + i * (    0.0001542 +-    0.0001868 ) 
    4 (   -0.1002957 +-    0.0007528 ) + i * (   -0.0000330 +-    0.0001781 ) 
    5 (   -0.0731854 +-    0.0006440 ) + i * (   -0.0002032 +-    0.0001776 ) 
    6 (   -0.0549992 +-    0.0004696 ) + i * (   -0.0000855 +-    0.0001641 ) 
    7 (   -0.0429545 +-    0.0004233 ) + i * (    0.0000551 +-    0.0001322 ) 
    8 (   -0.0340044 +-    0.0003918 ) + i * (   -0.0000534 +-    0.0001080 ) 
    9 (   -0.0277145 +-    0.0003400 ) + i * (   -0.0000466 +-    0.0000814 ) 
   10 (   -0.0227778 +-    0.0002811 ) + i * (    0.0000018 +-    0.0000582 ) 
   11 (   -0.0191923 +-    0.0002303 ) + i * (   -0.0000241 +-    0.0000566 ) 
   12 (   -0.0164145 +-    0.0001852 ) + i * (    0.0000492 +-    0.0000567 ) 
   13 (   -0.0141813 +-    0.0001553 ) + i * (    0.0000180 +-    0.0000615 ) 
   14 (   -0.0122776 +-    0.0001360 ) + i * (   -0.0000297 +-    0.0000448 ) 
   15 (   -0.0108154 +-    0.0001072 ) + i * (   -0.0000594 +-    0.0000436 ) 
   16 (   -0.0095518 +-    0.0001144 ) + i * (   -0.0000125 +-    0.0000303 ) 
   17 (   -0.0084369 +-    0.0001095 ) + i * (    0.0000036 +-    0.0000313 ) 
   18 (   -0.0075810 +-    0.0001242 ) + i * (   -0.0000091 +-    0.0000368 ) 
   19 (   -0.0067100 +-    0.0001033 ) + i * (   -0.0000139 +-    0.0000318 ) 
   20 (   -0.0060093 +-    0.0000932 ) + i * (   -0.0000125 +-    0.0000289 ) 
 qx =            1  qy =            4
    0 (   -0.4159257 +-    0.0038266 ) + i * (    0.0000000 +-    0.0000000 ) 
    1 (   -0.3212895 +-    0.0024809 ) + i * (   -0.0000666 +-    0.0006779 ) 
    2 (   -0.2168056 +-    0.0020133 ) + i * (    0.0007210 +-    0.0004325 ) 
    3 (   -0.1457892 +-    0.0012530 ) + i * (    0.0000668 +-    0.0002283 ) 
    4 (   -0.1020558 +-    0.0008241 ) + i * (   -0.0000988 +-    0.0001440 ) 
    5 (   -0.0744472 +-    0.0006816 ) + i * (   -0.0002879 +-    0.0002111 ) 
    6 (   -0.0559956 +-    0.0004834 ) + i * (   -0.0001353 +-    0.0001745 ) 
    7 (   -0.0437251 +-    0.0004323 ) + i * (    0.0000880 +-    0.0001415 ) 
    8 (   -0.0345959 +-    0.0004118 ) + i * (   -0.0000966 +-    0.0001216 ) 
    9 (   -0.0282499 +-    0.0003370 ) + i * (   -0.0000497 +-    0.0000951 ) 
   10 (   -0.0232090 +-    0.0002884 ) + i * (    0.0000000 +-    0.0000671 ) 
   11 (   -0.0195521 +-    0.0002381 ) + i * (   -0.0000235 +-    0.0000634 ) 
   12 (   -0.0167385 +-    0.0001882 ) + i * (    0.0000404 +-    0.0000517 ) 
   13 (   -0.0144611 +-    0.0001541 ) + i * (    0.0000311 +-    0.0000708 ) 
   14 (   -0.0125020 +-    0.0001411 ) + i * (   -0.0000378 +-    0.0000499 ) 
   15 (   -0.0110206 +-    0.0001037 ) + i * (   -0.0000658 +-    0.0000472 ) 
   16 (   -0.0097496 +-    0.0001126 ) + i * (   -0.0000274 +-    0.0000340 ) 
   17 (   -0.0086141 +-    0.0001093 ) + i * (    0.0000058 +-    0.0000379 ) 
   18 (   -0.0077360 +-    0.0001258 ) + i * (   -0.0000213 +-    0.0000414 ) 
   19 (   -0.0068387 +-    0.0001029 ) + i * (   -0.0000124 +-    0.0000348 ) 
   20 (   -0.0061290 +-    0.0000987 ) + i * (   -0.0000125 +-    0.0000289 ) 
 qx =            2  qy =            0
    0 (   -0.3795547 +-    0.0031210 ) + i * (    0.0000000 +-    0.0000000 ) 
    1 (   -0.3124321 +-    0.0025791 ) + i * (    0.0001368 +-    0.0004014 ) 
    2 (   -0.2147591 +-    0.0016999 ) + i * (   -0.0007794 +-    0.0003174 ) 
    3 (   -0.1456388 +-    0.0011890 ) + i * (   -0.0003090 +-    0.0001711 ) 
    4 (   -0.1012366 +-    0.0006072 ) + i * (   -0.0000936 +-    0.0001166 ) 
    5 (   -0.0736354 +-    0.0004790 ) + i * (    0.0001371 +-    0.0001678 ) 
    6 (   -0.0550374 +-    0.0004927 ) + i * (    0.0000714 +-    0.0000772 ) 
    7 (   -0.0430957 +-    0.0004035 ) + i * (   -0.0001099 +-    0.0000721 ) 
    8 (   -0.0340993 +-    0.0003698 ) + i * (    0.0000524 +-    0.0000599 ) 
    9 (   -0.0276226 +-    0.0003130 ) + i * (   -0.0000036 +-    0.0000524 ) 
   10 (   -0.0227612 +-    0.0002913 ) + i * (   -0.0000332 +-    0.0000404 ) 
   11 (   -0.0191735 +-    0.0002626 ) + i * (   -0.0000182 +-    0.0000308 ) 
   12 (   -0.0163283 +-    0.0002011 ) + i * (   -0.0000086 +-    0.0000268 ) 
   13 (   -0.0141316 +-    0.0001639 ) + i * (   -0.0000181 +-    0.0000327 ) 
   14 (   -0.0123295 +-    0.0001507 ) + i * (   -0.0000151 +-    0.0000220 ) 
   15 (   -0.0107649 +-    0.0001351 ) + i * (    0.0000320 +-    0.0000276 ) 
   16 (   -0.0094821 +-    0.0001317 ) + i * (    0.0000082 +-    0.0000192 ) 
   17 (   -0.0084178 +-    0.0001209 ) + i * (   -0.0000141 +-    0.0000142 ) 
   18 (   -0.0074940 +-    0.0001177 ) + i * (    0.0000143 +-    0.0000221 ) 
   19 (   -0.0067433 +-    0.0001334 ) + i * (   -0.0000176 +-    0.0000133 ) 
   20 (   -0.0060233 +-    0.0000968 ) + i * (    0.0000000 +-    0.0000000 ) 
 qx =            2  qy =            1
    0 (   -0.3846938 +-    0.0031250 ) + i * (    0.0000000 +-    0.0000000 ) 
    1 (   -0.3141349 +-    0.0026288 ) + i * (    0.0000986 +-    0.0002875 ) 
    2 (   -0.2167042 +-    0.0017105 ) + i * (   -0.0005391 +-    0.0002566 ) 
    3 (   -0.1471089 +-    0.0011831 ) + i * (   -0.0001693 +-    0.0001447 ) 
    4 (   -0.1025775 +-    0.0006113 ) + i * (   -0.0000405 +-    0.0000787 ) 
    5 (   -0.0747020 +-    0.0004936 ) + i * (    0.0001409 +-    0.0001181 ) 
    6 (   -0.0559267 +-    0.0004758 ) + i * (    0.0000319 +-    0.0000570 ) 
    7 (   -0.0437861 +-    0.0003968 ) + i * (   -0.0000713 +-    0.0000542 ) 
    8 (   -0.0346596 +-    0.0003809 ) + i * (    0.0000344 +-    0.0000422 ) 
    9 (   -0.0281347 +-    0.0003115 ) + i * (    0.0000010 +-    0.0000409 ) 
   10 (   -0.0231526 +-    0.0002873 ) + i * (   -0.0000307 +-    0.0000365 ) 
   11 (   -0.0195296 +-    0.0002536 ) + i * (   -0.0000038 +-    0.0000200 ) 
   12 (   -0.0166478 +-    0.0002001 ) + i * (   -0.0000060 +-    0.0000209 ) 
   13 (   -0.0143886 +-    0.0001638 ) + i * (   -0.0000129 +-    0.0000266 ) 
   14 (   -0.0125490 +-    0.0001424 ) + i * (   -0.0000135 +-    0.0000148 ) 
   15 (   -0.0109769 +-    0.0001314 ) + i * (    0.0000278 +-    0.0000202 ) 
   16 (   -0.0096598 +-    0.0001272 ) + i * (    0.0000003 +-    0.0000135 ) 
   17 (   -0.0085604 +-    0.0001157 ) + i * (   -0.0000072 +-    0.0000115 ) 
   18 (   -0.0076498 +-    0.0001152 ) + i * (    0.0000074 +-    0.0000149 ) 
   19 (   -0.0068553 +-    0.0001257 ) + i * (   -0.0000060 +-    0.0000099 ) 
   20 (   -0.0061252 +-    0.0000930 ) + i * (    0.0000000 +-    0.0000000 ) 
 qx =            2  qy =            2
    0 (   -0.3975550 +-    0.0034659 ) + i * (    0.0000000 +-    0.0000000 ) 
    1 (   -0.3201305 +-    0.0025427 ) + i * (    0.0000375 +-    0.0001735 ) 
    2 (   -0.2213019 +-    0.0018326 ) + i * (   -0.0001610 +-    0.0001127 ) 
    3 (   -0.1510323 +-    0.0011712 ) + i * (   -0.0000014 +-    0.0000615 ) 
    4 (   -0.1057218 +-    0.0006767 ) + i * (    0.0000277 +-    0.0000451 ) 
    5 (   -0.0773371 +-    0.0005626 ) + i * (    0.0000877 +-    0.0000406 ) 
    6 (   -0.0580851 +-    0.0004556 ) + i * (    0.0000030 +-    0.0000224 ) 
    7 (   -0.0454627 +-    0.0004014 ) + i * (   -0.0000212 +-    0.0000112 ) 
    8 (   -0.0360379 +-    0.0003896 ) + i * (   -0.0000163 +-    0.0000146 ) 
    9 (   -0.0293452 +-    0.0003380 ) + i * (   -0.0000093 +-    0.0000103 ) 
   10 (   -0.0241346 +-    0.0002720 ) + i * (   -0.0000034 +-    0.0000192 ) 
   11 (   -0.0203677 +-    0.0002392 ) + i * (    0.0000145 +-    0.0000089 ) 
   12 (   -0.0174119 +-    0.0001989 ) + i * (    0.0000084 +-    0.0000071 ) 
   13 (   -0.0150255 +-    0.0001635 ) + i * (    0.0000012 +-    0.0000130 ) 
   14 (   -0.0130700 +-    0.0001335 ) + i * (    0.0000029 +-    0.0000068 ) 
   15 (   -0.0114819 +-    0.0001234 ) + i * (    0.0000078 +-    0.0000063 ) 
   16 (   -0.0101005 +-    0.0001194 ) + i * (    0.0000052 +-    0.0000113 ) 
   17 (   -0.0089303 +-    0.0001083 ) + i * (   -0.0000037 +-    0.0000071 ) 
   18 (   -0.0080221 +-    0.0001137 ) + i * (    0.0000052 +-    0.0000059 ) 
   19 (   -0.0071356 +-    0.0001099 ) + i * (    0.0000126 +-    0.0000056 ) 
   20 (   -0.0063763 +-    0.0000890 ) + i * (    0.0000000 +-    0.0000000 ) 
 qx =            2  qy =            3
    0 (   -0.4120038 +-    0.0039430 ) + i * (    0.0000000 +-    0.0000000 ) 
    1 (   -0.3275895 +-    0.0023142 ) + i * (   -0.0002880 +-    0.0003139 ) 
    2 (   -0.2262236 +-    0.0019765 ) + i * (    0.0001681 +-    0.0002005 ) 
    3 (   -0.1549805 +-    0.0012082 ) + i * (    0.0000337 +-    0.0001838 ) 
    4 (   -0.1090087 +-    0.0007487 ) + i * (    0.0000805 +-    0.0000791 ) 
    5 (   -0.0799371 +-    0.0006456 ) + i * (    0.0000097 +-    0.0000798 ) 
    6 (   -0.0602771 +-    0.0004776 ) + i * (   -0.0000344 +-    0.0000667 ) 
    7 (   -0.0471648 +-    0.0004216 ) + i * (    0.0000421 +-    0.0000617 ) 
    8 (   -0.0374033 +-    0.0003941 ) + i * (   -0.0000853 +-    0.0000465 ) 
    9 (   -0.0305557 +-    0.0003651 ) + i * (   -0.0000014 +-    0.0000368 ) 
   10 (   -0.0251363 +-    0.0002690 ) + i * (    0.0000226 +-    0.0000199 ) 
   11 (   -0.0211979 +-    0.0002358 ) + i * (    0.0000175 +-    0.0000246 ) 
   12 (   -0.0181598 +-    0.0001998 ) + i * (    0.0000103 +-    0.0000229 ) 
   13 (   -0.0156620 +-    0.0001602 ) + i * (    0.0000171 +-    0.0000169 ) 
   14 (   -0.0135871 +-    0.0001368 ) + i * (    0.0000163 +-    0.0000191 ) 
   15 (   -0.0119726 +-    0.0001151 ) + i * (   -0.0000177 +-    0.0000153 ) 
   16 (   -0.0105497 +-    0.0001164 ) + i * (    0.0000013 +-    0.0000086 ) 
   17 (   -0.0093197 +-    0.0001081 ) + i * (   -0.0000011 +-    0.0000097 ) 
   18 (   -0.0083857 +-    0.0001157 ) + i * (    0.0000025 +-    0.0000140 ) 
   19 (   -0.0074226 +-    0.0001005 ) + i * (    0.0000150 +-    0.0000119 ) 
   20 (   -0.0066434 +-    0.0000904 ) + i * (    0.0000000 +-    0.0000000 ) 
 qx =            2  qy =            4
    0 (   -0.4188078 +-    0.0041479 ) + i * (    0.0000000 +-    0.0000000 ) 
    1 (   -0.3307951 +-    0.0022625 ) + i * (   -0.0006006 +-    0.0005020 ) 
    2 (   -0.2285080 +-    0.0020300 ) + i * (    0.0003688 +-    0.0002463 ) 
    3 (   -0.1564776 +-    0.0012382 ) + i * (    0.0000344 +-    0.0002460 ) 
    4 (   -0.1105016 +-    0.0007917 ) + i * (    0.0001134 +-    0.0001458 ) 
    5 (   -0.0809774 +-    0.0006700 ) + i * (   -0.0000095 +-    0.0001195 ) 
    6 (   -0.0611986 +-    0.0005089 ) + i * (   -0.0000849 +-    0.0000944 ) 
    7 (   -0.0478686 +-    0.0004327 ) + i * (    0.0000921 +-    0.0000826 ) 
    8 (   -0.0379518 +-    0.0003980 ) + i * (   -0.0001226 +-    0.0000649 ) 
    9 (   -0.0310665 +-    0.0003686 ) + i * (    0.0000216 +-    0.0000582 ) 
   10 (   -0.0255494 +-    0.0002759 ) + i * (    0.0000264 +-    0.0000417 ) 
   11 (   -0.0215415 +-    0.0002394 ) + i * (    0.0000193 +-    0.0000349 ) 
   12 (   -0.0184630 +-    0.0002016 ) + i * (   -0.0000018 +-    0.0000335 ) 
   13 (   -0.0159215 +-    0.0001565 ) + i * (    0.0000241 +-    0.0000274 ) 
   14 (   -0.0138037 +-    0.0001417 ) + i * (    0.0000131 +-    0.0000268 ) 
   15 (   -0.0121691 +-    0.0001123 ) + i * (   -0.0000265 +-    0.0000170 ) 
   16 (   -0.0107383 +-    0.0001162 ) + i * (   -0.0000140 +-    0.0000141 ) 
   17 (   -0.0094818 +-    0.0001104 ) + i * (    0.0000046 +-    0.0000139 ) 
   18 (   -0.0085331 +-    0.0001167 ) + i * (   -0.0000057 +-    0.0000214 ) 
   19 (   -0.0075416 +-    0.0000986 ) + i * (    0.0000118 +-    0.0000176 ) 
   20 (   -0.0067586 +-    0.0000933 ) + i * (    0.0000000 +-    0.0000000 ) 
 qx =            3  qy =            0
    0 (   -0.3799178 +-    0.0031132 ) + i * (    0.0000000 +-    0.0000000 ) 
    1 (   -0.3222978 +-    0.0025915 ) + i * (    0.0002872 +-    0.0003254 ) 
    2 (   -0.2292137 +-    0.0018054 ) + i * (   -0.0005914 +-    0.0003029 ) 
    3 (   -0.1579465 +-    0.0011762 ) + i * (   -0.0005188 +-    0.0002829 ) 
    4 (   -0.1109094 +-    0.0007193 ) + i * (    0.0000030 +-    0.0001709 ) 
    5 (   -0.0810392 +-    0.0005151 ) + i * (    0.0000990 +-    0.0001692 ) 
    6 (   -0.0607760 +-    0.0004925 ) + i * (    0.0000781 +-    0.0001619 ) 
    7 (   -0.0476189 +-    0.0003953 ) + i * (   -0.0001476 +-    0.0001439 ) 
    8 (   -0.0377481 +-    0.0003923 ) + i * (    0.0001153 +-    0.0001111 ) 
    9 (   -0.0305248 +-    0.0003342 ) + i * (   -0.0000607 +-    0.0000779 ) 
   10 (   -0.0252428 +-    0.0003121 ) + i * (   -0.0000441 +-    0.0000595 ) 
   11 (   -0.0212513 +-    0.0002561 ) + i * (    0.0000064 +-    0.0000410 ) 
   12 (   -0.0181258 +-    0.0002079 ) + i * (    0.0000014 +-    0.0000390 ) 
   13 (   -0.0156641 +-    0.0001680 ) + i * (    0.0000226 +-    0.0000598 ) 
   14 (   -0.0137094 +-    0.0001672 ) + i * (    0.0000186 +-    0.0000561 ) 
   15 (   -0.0119502 +-    0.0001450 ) + i * (    0.0000798 +-    0.0000481 ) 
   16 (   -0.0105215 +-    0.0001284 ) + i * (    0.0000110 +-    0.0000336 ) 
   17 (   -0.0093369 +-    0.0001151 ) + i * (    0.0000121 +-    0.0000349 ) 
   18 (   -0.0083159 +-    0.0001133 ) + i * (    0.0000145 +-    0.0000360 ) 
   19 (   -0.0074837 +-    0.0001244 ) + i * (    0.0000122 +-    0.0000361 ) 
   20 (   -0.0066673 +-    0.0000927 ) + i * (    0.0000125 +-    0.0000289 ) 
